MALICIOUS,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_AGE_DAYS,WHOIS_UPDATED_DAYS,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES
0,86,13,ISO-8859-1,Roxen/5.4.98-r2,US,IL,5565,1151,20,0,2,2487,26,18,2587,2979,26,6.0
0,86,16,UTF-8,GSE,US,CA,6878,1066,67,4,10,6257,71,53,51527,6619,71,4.0
0,86,15,utf-8,cloudflare-nginx,US,California,7472,1131,10,0,2,2202,14,15,3304,2490,14,4.0
0,86,16,UTF-8,Apache/2.2.15 (CentOS),US,CA,6255,1143,0,0,0,0,0,0,0,0,0,0.0
0,87,17,UTF-8,nginx,US,California,6508,1503,0,0,0,0,0,0,0,0,0,0.0
0,87,13,UTF-8,mw2180.codfw.wmnet,US,CA,6712,1266,26,22,1,4523,32,34,26400,4979,32,6.0
0,87,18,UTF-8,nginx,US,FL,3681,865,8,5,5,660,8,10,661,660,8,0.0
0,87,15,utf-8,Microsoft-IIS/7.5,US,va,9163,2100,14,0,5,1482,20,18,8797,1914,20,6.0
0,87,14,us-ascii,Microsoft-HTTPAPI/2.0,US,KS,7998,1119,17,6,10,1457,21,20,2112,1781,21,4.0
0,87,16,UTF-8,nginx,US,CA,9159,848,17,9,2,3124,23,21,9563,3564,23,6.0
0,87,16,UTF-8,GSE,US,CA,6878,1066,0,0,0,0,0,0,0,0,0,0.0
0,88,14,us-ascii,Microsoft-HTTPAPI/2.0,US,NY,8775,1135,0,0,0,0,0,0,0,0,0,0.0
0,88,15,iso-8859-1,None,US,WV,8438,796,12,4,9,936,12,14,904,936,12,0.0
0,88,17,utf-8,Microsoft-IIS/7.5,US,va,9163,2100,8,8,1,1008,8,8,486,1008,8,0.0
0,88,17,UTF-8,cloudflare-nginx,CA,ON,4526,1184,4,3,2,432,4,6,372,432,4,0.0
0,88,16,UTF-8,nginx/1.11.10,None,None,8045,1039,30,0,4,3207,34,50,48750,3527,34,4.0
0,88,15,UTF-8,Pizza/pepperoni,US,WA,8962,1311,20,2,8,2133,24,26,17337,2437,24,4.0
0,88,15,UTF-8,Apache,None,None,3354,797,11,3,4,1346,15,16,1725,1670,15,4.0
0,88,13,utf-8,Apache,US,NY,8890,857,84,32,4,7350,90,110,143113,7830,90,6.0
0,88,16,utf-8,Microsoft-IIS/7.5,US,va,9163,2100,0,0,0,0,0,0,0,0,0,0.0
1,89,18,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,89,12,utf-8,None,US,GA,9031,1072,25,13,8,1818,25,7,438,1818,25,0.0
0,89,20,UTF-8,Apache/2.2.14 (Ubuntu),US,CA,6275,827,4,3,2,432,4,4,244,432,4,0.0
0,89,16,UTF-8,cloudflare-nginx,US,New York,8435,1988,9,3,4,738,9,5,306,738,9,0.0
0,89,13,us-ascii,Microsoft-HTTPAPI/2.0,US,CA,5856,963,6,2,5,516,6,4,246,516,6,0.0
0,89,16,utf-8,cloudflare-nginx,US,IL,10397,1394,6,3,2,564,6,4,244,564,6,0.0
0,89,17,UTF-8,GSE,US,CA,6878,1066,55,6,14,4155,59,53,45079,4533,59,4.0
0,89,15,utf-8,Apache,US,NY,9264,952,73,58,6,6789,79,89,110553,7245,79,6.0
0,89,20,utf-8,ebay server,US,CA,8819,855,25,0,8,2200,29,30,28829,2480,29,4.0
0,90,15,utf-8,nginx/1.6.2,None,None,6797,763,0,0,0,0,0,0,0,0,0,0.0
0,90,16,UTF-8,nginx/1.9.13,US,TX,7418,1366,7,4,4,630,7,9,568,630,7,0.0
0,90,17,iso-8859-1,Apache,US,New York,3727,1061,7,3,3,606,7,4,244,606,7,0.0
0,90,17,UTF-8,nginx/0.8.55,CA,ON,4752,1392,17,3,4,2162,23,24,14374,2634,23,6.0
0,90,16,utf-8,nginx,US,IL,8711,800,38,1,9,3432,42,48,64807,3754,42,4.0
0,90,17,utf-8,ebay server,US,CA,8819,855,7,0,5,804,8,2,124,804,8,0.0
0,90,16,UTF-8,ebay server,US,CA,8819,855,0,0,0,0,0,0,0,0,0,0.0
0,91,17,UTF-8,GSE,US,CA,6878,1066,39,0,2,3223,43,41,42120,3597,43,4.0
0,91,14,UTF-8,Apache,IE,CO. DUBLIN,3491,788,13,3,6,1591,17,15,1936,1931,17,4.0
0,91,19,UTF-8,Apache/2.2.22,PH,Metro Manila,5181,809,0,0,0,0,0,0,0,0,0,0.0
0,92,19,UTF-8,Apache/2.4.7 (Ubuntu),US,MI,8332,2437,0,0,0,0,0,0,0,0,0,0.0
0,92,18,UTF-8,Apache,US,NY,9194,796,0,0,0,0,0,0,0,0,0,0.0
0,92,17,utf-8,Microsoft-IIS/7.5,US,va,9163,2100,16,1,6,1607,22,18,1690,2055,22,6.0
0,92,15,utf-8,None,US,FL,9280,1128,11,0,3,1358,17,16,9432,1798,17,6.0
0,92,16,utf-8,None,US,FL,9280,1128,0,0,0,0,0,0,0,0,0,0.0
0,92,18,ISO-8859-1,None,US,CA,8098,913,0,0,0,0,0,0,0,0,0,0.0
1,93,19,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,1,1,1,90,1,4,354,90,1,0.0
0,93,19,ISO-8859-1,Microsoft-IIS/7.5,US,va,9163,2100,41,28,6,5321,49,45,24126,5935,49,8.0
1,94,20,UTF-8,Apache,US,Massachusetts,1215,837,11,0,3,1260,19,17,2399,1850,19,8.0
1,94,19,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,1,1,1,90,1,4,354,90,1,0.0
1,94,19,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,0,0,0,0,0,3,186,0,0,0.0
0,94,19,UTF-8,Apache/2.4.7 (Ubuntu),US,Massachusetts,4114,825,20,8,6,2976,26,23,8187,3476,26,6.0
1,95,19,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,1,1,1,90,1,4,354,90,1,0.0
1,95,19,utf-8,Microsoft-IIS/6.0,US,California,5826,1081,1,1,1,90,1,5,416,90,1,0.0
0,95,14,utf-8,Microsoft-IIS/8.5,GB,London,8143,926,0,0,0,0,0,0,0,0,0,0.0
0,95,19,UTF-8,nginx,US,CA,7028,546,0,0,0,0,0,0,0,0,0,0.0
0,95,19,ISO-8859-1,nginx,None,None,3878,798,12,2,3,1316,14,22,16475,1468,14,2.0
0,95,19,ISO-8859-1,Varnish,US,DC,3391,575,5,3,3,486,5,5,306,486,5,0.0
0,96,18,utf-8,nginx/1.8.0,US,va,8273,634,0,0,0,0,0,0,0,0,0,0.0
0,96,15,ISO-8859-1,Varnish,US,DC,4507,859,0,0,0,0,0,0,0,0,0,0.0
0,96,19,utf-8,nginx,US,California,4632,1374,0,0,0,0,0,0,0,0,0,0.0
1,97,15,UTF-8,Apache/2.2.22 (Debian),UY,Montevideo,3585,1096,3,0,2,198,3,6,384,198,3,0.0
1,97,15,UTF-8,Apache/2.2.22 (Debian),UY,Montevideo,3585,1096,3,0,2,198,3,6,384,198,3,0.0
0,97,17,UTF-8,cloudflare-nginx,US,LA,5702,1597,43,0,2,3252,47,47,60076,3564,47,4.0
0,97,15,us-ascii,Microsoft-HTTPAPI/2.0,US,PA,5886,2073,40,32,7,5024,46,37,15154,5500,46,6.0
0,98,19,us-ascii,Microsoft-HTTPAPI/2.0,US,UT,7334,1810,0,0,0,0,0,0,0,0,0,0.0
0,98,16,UTF-8,Microsoft-IIS/7.5,None,None,7102,952,16,7,10,1176,16,16,1030,1176,16,0.0
0,98,18,UTF-8,nginx,KG,KG,4171,928,6,3,2,564,6,5,306,564,6,0.0
0,98,18,UTF-8,nginx,US,nj,8458,879,44,17,11,5171,52,46,36825,5811,52,8.0
0,98,16,utf-8,nginx,US,CA,6201,2214,22,10,9,2784,28,30,14114,3312,28,6.0
0,98,18,UTF-8,nginx,KG,KG,4171,928,21,3,6,2038,25,14,1507,2354,25,4.0
1,99,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,99,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
0,99,14,ISO-8859-1,Apache/2.4.7 (Ubuntu),US,IL,6816,1023,0,0,0,0,0,0,0,0,0,0.0
0,99,16,UTF-8,Apache,US,FLORIDA,4397,1109,4,3,2,432,4,5,310,432,4,0.0
0,99,22,ISO-8859-1,Microsoft-IIS/7.5,SC,Other,965,1021,19,5,5,2137,23,29,17922,2425,23,4.0
0,99,15,utf-8,Microsoft-IIS/8.5,CA,ON,8560,667,20,2,6,2010,24,24,13434,2334,24,4.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,2,1,2,132,2,4,256,132,2,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,1,0,1,66,1,3,190,66,1,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,1,0,1,66,1,3,190,66,1,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,1,0,1,66,1,3,190,66,1,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,1,0,1,66,1,3,190,66,1,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,1,0,1,66,1,3,190,66,1,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,100,20,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
0,100,17,utf-8,Apache,None,None,6820,1039,35,9,12,2820,43,28,3254,3428,43,8.0
0,100,15,utf-8,nginx/1.4.6 (Ubuntu),CA,British Columbia,5864,1084,8,3,5,660,8,13,798,660,8,0.0
0,100,19,UTF-8,nginx/1.12.0,CA,QUEBEC,3743,821,27,0,2,3458,29,27,55407,3622,29,2.0
0,101,21,ISO-8859-1,nginx,UK,None,8591,920,0,0,0,0,0,0,0,0,0,0.0
0,101,20,utf-8,nginx,US,California,4632,1374,45,40,4,4721,49,74,82395,5009,49,4.0
0,101,20,utf-8,Microsoft-IIS/8.5,US,DE,4357,767,32,9,6,3327,38,32,10505,3769,38,6.0
0,101,16,utf-8,Microsoft-IIS/8.5,CA,ON,8560,667,5,2,3,474,5,3,184,474,5,0.0
0,101,20,UTF-8,GSE,US,CA,6878,1066,62,4,3,7415,68,72,93298,7975,68,6.0
0,101,18,utf-8,nginx,US,New York,9279,831,61,51,6,6027,69,76,124751,6601,69,8.0
0,101,19,UTF-8,Apache,US,FL,9300,1574,47,0,2,4104,51,84,131895,4380,51,4.0
0,102,16,UTF-8,Microsoft-IIS/7.5,CA,ON,7102,952,0,0,0,0,0,0,0,0,0,0.0
0,102,12,UTF-8,nginx/1.4.6 (Ubuntu),US,CA,8569,1082,0,0,0,0,0,0,0,0,0,0.0
0,102,20,ISO-8859-1,Varnish,US,DC,3391,575,0,0,0,0,0,0,0,0,0,0.0
0,102,17,ISO-8859-1,Apache,US,NY,4164,846,48,11,11,3684,54,53,47558,4164,54,6.0
0,102,18,utf-8,None,US,FL,9280,1128,0,0,0,0,0,0,0,0,0,0.0
0,103,21,utf-8,Apache,US,Washington,8950,801,0,0,0,0,0,0,0,0,0,0.0
0,103,17,utf-8,Apache-Coyote/1.1,US,OH,6057,807,0,0,0,0,0,0,0,0,0,0.0
0,103,17,utf-8,Apache/2.2.10 (Linux/SUSE),BE,None,6709,696,0,0,0,0,0,0,0,0,0,0.0
0,103,16,UTF-8,cloudflare-nginx,US,AZ,7566,949,0,0,0,0,0,0,0,0,0,0.0
0,103,20,utf-8,Apache/2.2.15 (CentOS),US,California,5104,1387,0,0,0,0,0,0,0,0,0,0.0
0,104,17,ISO-8859-1,Varnish,US,DC,5803,1176,0,0,0,0,0,0,0,0,0,0.0
0,104,16,us-ascii,Microsoft-HTTPAPI/2.0,US,NY,7379,1201,4,3,2,432,4,5,310,432,4,0.0
0,104,18,utf-8,nginx/1.4.6 (Ubuntu),US,WA,5050,758,3,3,1,366,3,4,244,366,3,0.0
0,104,20,UTF-8,None,US,IL,1022,835,14,3,11,1260,18,17,1646,1576,18,4.0
0,104,17,UTF-8,nginx/1.12.0,US,UT,8226,951,0,0,0,0,0,0,0,0,0,0.0
0,105,21,UTF-8,Apache,US,MO,8483,1022,39,3,4,3238,43,44,26870,3550,43,4.0
0,105,17,utf-8,Apache,None,None,6820,1039,18,10,9,1212,18,11,682,1212,18,0.0
0,105,22,utf-8,Apache,US,NY,9375,979,0,0,0,0,0,0,0,0,0,0.0
0,106,21,utf-8,Apache,US,NY,9264,952,0,0,0,0,0,0,0,0,0,0.0
0,106,18,utf-8,None,US,IL,8564,1394,0,0,0,0,0,0,0,0,0,0.0
0,106,18,UTF-8,Apache,US,MA,7374,1168,7,5,5,630,7,8,508,630,7,0.0
0,106,19,us-ascii,Microsoft-HTTPAPI/2.0,US,CO,3046,760,18,13,4,3381,24,22,14656,3851,24,6.0
0,106,19,UTF-8,Apache/2.4.7 (Ubuntu),US,NY,9194,796,54,3,5,5078,60,61,68512,5512,60,6.0
0,106,22,UTF-8,nginx/1.8.0,US,CA,8539,930,0,0,0,0,0,0,0,0,0,0.0
0,107,23,UTF-8,Apache,US,NY,9264,952,6,3,2,564,6,4,244,564,6,0.0
0,108,21,ISO-8859-1,nginx,US,CA,9223,865,0,0,0,0,0,0,0,0,0,0.0
0,108,23,utf-8,Microsoft-IIS/7.5,US,NJ,8374,1470,9,0,3,1481,13,12,1327,1773,13,4.0
0,108,18,utf-8,nginx,US,VA,8781,867,28,20,1,4422,36,34,44454,4982,36,8.0
0,109,20,ISO-8859-1,Varnish,US,DC,4337,905,0,0,0,0,0,0,0,0,0,0.0
0,109,18,utf-8,nginx/1.7.12,US,FL,9280,1128,0,0,0,0,0,0,0,0,0,0.0
0,110,21,UTF-8,Apache,None,None,3661,1060,0,0,0,0,0,0,0,0,0,0.0
0,110,15,ISO-8859-1,Apache/2.0.63 (Unix) mod_ssl/2.0.63 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.3.6,US,Florida,4623,1202,8,4,3,822,12,13,1527,1178,12,4.0
0,111,22,UTF-8,Apache/2,PA,PANAMA,4547,917,13,1,7,1524,17,12,1603,1844,17,4.0
0,112,19,UTF-8,Apache,None,None,3587,634,6,1,4,728,8,17,1180,888,8,2.0
0,112,19,ISO-8859-1,nginx,us,California,7539,1199,0,0,0,0,0,0,0,0,0,0.0
0,113,18,UTF-8,Apache,US,MA,7374,1168,0,0,0,0,0,0,0,0,0,0.0
0,113,21,ISO-8859-1,Boston.com Frontend,US,MA,8740,2025,7,6,3,606,7,9,595,606,7,0.0
0,114,17,ISO-8859-1,nginx,None,None,4172,829,0,0,0,0,0,0,0,0,0,0.0
0,114,23,utf-8,cloudflare-nginx,US,DE,7247,964,4,2,3,396,4,4,246,396,4,0.0
0,114,19,UTF-8,cloudflare-nginx,CA,bc,6301,1644,15,4,7,1062,15,11,702,1062,15,0.0
0,114,18,ISO-8859-1,None,NL,Noord-Holland,7242,1783,59,47,11,6945,71,71,62932,7895,71,12.0
0,115,18,UTF-8,Jetty(9.0.z-SNAPSHOT),US,NY,7119,926,0,0,0,0,0,0,0,0,0,0.0
0,115,20,UTF-8,Apache,US,NY,9264,952,13,3,3,1984,19,18,2183,2484,19,6.0
0,115,19,ISO-8859-1,nginx,US,NY,6923,1300,47,10,10,4284,53,41,28130,4772,53,6.0
0,116,19,ISO-8859-1,None,FR,Paris,8859,853,0,0,0,0,0,0,0,0,0,0.0
0,116,18,us-ascii,Microsoft-HTTPAPI/2.0,CA,ON,7412,968,24,0,4,2314,28,38,43123,2616,28,4.0
0,116,18,UTF-8,Apache,US,MO,6385,967,23,17,8,1970,27,26,2183,2262,27,4.0
0,117,22,UTF-8,nginx,None,None,8774,1471,21,6,5,2278,27,25,2847,2758,27,6.0
0,117,19,UTF-8,Apache/2.2.15 (CentOS),None,None,4153,847,20,0,1,4317,24,22,21620,4637,24,4.0
0,118,28,UTF-8,nginx,US,CA,7028,546,10,2,6,970,14,11,1484,1298,14,4.0
0,118,23,utf-8,ebay server,US,CA,8819,855,30,3,6,2624,34,33,30904,2904,34,4.0
0,120,20,us-ascii,Microsoft-HTTPAPI/2.0,US,NJ,7974,1267,73,0,3,5466,77,78,97306,5774,77,4.0
0,120,20,UTF-8,Apache,US,MA,8740,2025,15,2,6,1692,19,18,1627,2012,19,4.0
1,122,22,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,122,23,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,122,23,UTF-8,My Arse,US,Arizona,4806,2694,23,18,8,2126,23,20,1272,2126,23,0.0
0,122,21,ISO-8859-1,Apache,None,None,7080,854,21,2,7,3425,23,16,12391,3591,23,2.0
1,123,24,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,123,25,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,123,18,UTF-8,Apache,US,MA,7374,1168,0,0,0,0,0,0,0,0,0,0.0
0,123,24,UTF-8,nginx,US,NJ,9136,1105,95,89,9,7556,99,157,244958,7848,99,4.0
0,123,21,UTF-8,Apache,US,CA,3816,893,11,0,2,1344,15,13,1927,1652,15,4.0
0,123,21,utf-8,Apache/2.4.7 (Ubuntu),None,None,5752,1156,20,0,4,1675,22,6,456,1823,22,2.0
1,124,23,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,124,24,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,125,20,utf-8,nginx,US,California,4632,1374,46,37,6,4871,50,56,81223,5159,50,4.0
1,126,25,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,126,24,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,126,23,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,126,25,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
0,126,22,utf-8,IdeaWebServer/v0.80,US,IL,8121,1241,7,0,2,985,13,12,1496,1433,13,6.0
0,126,22,utf-8,Microsoft-IIS/7.5,None,None,7337,793,2,2,1,356,2,4,246,356,2,0.0
0,126,19,utf-8,Apache/2.4.17 (Unix) OpenSSL/1.0.1e-fips PHP/5.6.19,CH,Zug,7648,1106,10,0,4,1368,16,15,3046,1850,16,6.0
0,128,25,UTF-8,Apache,UK,None,8809,928,4,3,2,432,4,7,432,432,4,0.0
1,129,25,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,129,18,UTF-8,Apache,US,MA,7374,1168,9,3,5,702,9,4,244,702,9,0.0
1,131,36,ISO-8859-1,cloudflare-nginx,US,WA,7151,787,16,5,6,1020,16,8,508,1020,16,0.0
1,132,26,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,132,27,UTF-8,Apache,ES,Barcelona,3908,1207,1,1,1,90,1,4,354,90,1,0.0
1,134,24,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,135,26,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,135,27,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,135,26,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
0,136,43,utf-8,None,None,None,7108,1099,0,0,0,0,0,0,0,0,0,0.0
0,137,25,iso-8859-1,Apache/2,US,Arizona,5602,1022,0,0,0,0,0,0,0,0,0,0.0
1,140,26,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,141,27,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
0,141,24,UTF-8,ATS,US,CA,8899,1374,31,7,6,3925,39,35,21489,4535,39,8.0
0,141,30,UTF-8,openresty,US,Arizona,4447,1212,14,2,6,1649,16,19,14395,1789,16,2.0
0,142,22,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,US,IL,8709,1394,70,2,6,5398,74,68,137144,5740,74,4.0
1,143,26,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,143,27,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,143,22,ISO-8859-1,AkamaiGHost,US,DC,4733,1073,6,5,2,564,6,7,442,564,6,0.0
0,144,21,utf-8,Apache,None,None,6820,1039,21,0,4,2854,25,17,3490,3146,25,4.0
1,145,26,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,145,27,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,145,29,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,145,31,UTF-8,None,US,NY,8636,1118,10,3,3,1354,18,19,2517,2010,18,8.0
1,146,27,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,146,28,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,146,24,UTF-8,nginx,US,Arizona,7627,794,29,20,8,4167,33,33,3181,4499,33,4.0
0,149,23,ISO-8859-1,None,CA,Quebec,7973,3766,0,0,0,0,0,0,0,0,0,0.0
1,150,26,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,151,29,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
0,154,21,UTF-8,None,US,UT,7611,1170,33,10,8,3764,41,23,7356,4412,41,8.0
1,156,31,UTF-8,Apache,ES,Barcelona,3908,1207,1,1,1,90,1,5,416,90,1,0.0
0,160,29,UTF-8,None,US,CA,7960,1081,19,3,7,2402,25,22,4491,2900,25,6.0
0,161,23,iso-8859-1,Apache/2.4.18 (Ubuntu),None,None,3111,1288,7,7,2,582,7,11,752,582,7,0.0
0,169,25,utf-8,cloudflare-nginx,BS,New Providence,3814,1296,6,3,4,552,6,9,564,552,6,0.0
1,170,17,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
1,173,34,UTF-8,Apache,ES,Barcelona,3908,1207,1,1,1,90,1,5,416,90,1,0.0
1,178,16,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
0,183,29,ISO-8859-1,Microsoft-IIS/7.5; litigation_essentials.lexisnexis.com  9999,US,NY,8009,1655,22,2,7,2062,30,26,8161,2742,30,8.0
1,194,17,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,194,16,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,3,186,0,0,0.0
1,198,17,UTF-8,Apache,ES,Barcelona,3908,1207,0,0,0,0,0,2,124,0,0,0.0
0,201,34,utf-8,Apache/2.2.16 (Debian),US,FL,7410,1416,83,2,6,6631,87,89,132181,6945,87,4.0
0,234,34,ISO-8859-1,cloudflare-nginx,US,CA,7817,991,0,0,0,0,0,0,0,0,0,0.0
0,249,40,utf-8,Microsoft-IIS/8.5,US,Wisconsin,3850,2018,19,6,11,2314,25,28,3039,2776,25,6.0
